split,Conversation_no,turn_count,unique_topics,q_avg,q_min,q_max,a_avg,a_min,a_max,passage_avg,passage_min,passage_max,total_session_tokens
train,3233,13,5,6.7,4,11,16.6,3,53,121.5,76,182,1883
train,3234,18,6,7.6,4,17,11.4,2,37,140.1,57,182,2863
train,3235,18,4,11.1,5,17,21.4,4,67,129.5,53,225,2916
train,3236,12,3,9.2,5,17,13.6,2,45,112.5,12,184,1624
train,3237,18,4,7.4,5,10,12.3,2,37,151.2,41,190,3077
train,3238,15,3,12,5,21,12.8,2,56,146.9,56,196,2576
train,3239,14,6,7.8,5,12,12.8,1,38,156.3,89,227,2476
train,3240,12,3,7.8,5,13,12.7,1,47,141.6,129,159,1945
train,3241,12,4,7.7,4,14,15.2,2,46,126.5,52,155,1793
train,3242,13,4,9.8,2,16,11.6,1,46,141.7,30,197,2121
train,3243,18,5,11.2,6,27,14.1,2,44,147.1,47,308,3103
train,3244,5,2,11.2,8,15,9.6,4,18,158.6,143,169,897
train,3245,14,4,7.4,4,17,31.1,3,69,143.5,36,199,2548
train,3246,13,6,8.8,5,17,27.5,5,98,157.8,109,238,2525
train,3247,14,4,6.7,4,12,17.6,3,70,144.9,92,184,2370
train,3248,13,4,7.2,5,10,19,2,73,130.2,42,179,2034
train,3249,10,5,7.7,4,12,18.3,3,65,132.4,69,199,1584
train,3250,12,5,5.7,4,9,9.2,2,24,133.1,23,196,1776
train,3251,12,4,7,5,10,18.9,4,53,130.8,15,184,1880
train,3252,10,5,8.1,5,11,8.3,2,21,136.9,83,166,1533
train,3253,11,4,8.5,5,15,11.6,2,63,146.7,100,185,1836
train,3254,14,5,7.4,5,10,24.4,4,47,139.9,108,167,2403
train,3255,18,7,7.8,6,11,19.8,2,47,115.2,23,185,2571
train,3256,10,3,8.6,4,17,7.8,2,14,145.8,135,152,1622
train,3257,12,3,9.4,5,14,19.9,2,72,152.4,133,181,2181
train,3258,15,4,7.3,4,12,15.7,2,50,163.4,122,249,2796
train,3259,7,3,6.4,3,10,6.4,3,15,131.4,119,140,1010
train,3260,10,6,8.2,5,14,16,4,57,134.5,104,181,1587
train,3261,16,7,6.8,4,9,16,2,59,147.4,87,183,2723
train,3262,15,6,6.9,4,12,11.3,4,34,140.6,108,168,2382
train,3263,10,4,8.3,6,12,18.7,4,57,133,119,141,1600
train,3264,15,7,7.9,4,11,12,2,40,137.1,85,195,2356
train,3265,11,7,8.6,6,11,14.9,1,53,138.4,70,185,1781
train,3266,12,3,9,5,12,22.6,4,61,144.1,87,185,2108
train,3267,14,4,8.4,4,13,10.1,1,41,135.6,60,200,2156
train,3268,10,3,7.5,5,11,23.2,4,134,135.6,10,172,1663
train,3269,10,5,8.7,5,14,25.4,4,51,144,32,175,1781
train,3270,10,4,12.7,8,22,22.8,4,61,143.5,121,170,1790
train,3271,18,7,9.6,5,19,23.1,4,57,150.1,97,205,3290
train,3272,12,6,7.9,6,12,7.4,2,23,145.4,90,189,1929
train,3273,13,4,7.7,4,11,22.7,3,65,154.6,73,175,2405
train,3274,10,7,8.9,5,14,13.7,4,40,143.9,111,215,1665
train,3275,12,5,8.9,4,18,15.2,3,42,117.4,38,157,1698
train,3276,11,2,8.2,4,17,14.2,1,32,153.4,85,178,1933
train,3277,13,4,10.4,5,17,13.1,2,34,126.7,55,180,1952
train,3278,14,4,7.9,4,15,20.9,3,62,129.4,55,183,2213
train,3279,18,5,10.6,4,26,11.6,3,33,139.8,66,181,2916
train,3280,11,4,7,5,10,15.3,1,39,124.3,46,190,1612
train,3281,14,5,7.6,4,12,17.7,2,38,118.8,56,169,2018
train,3282,11,4,7.8,6,12,7.8,2,28,141.8,52,171,1732
train,3283,15,7,9.6,5,14,22.3,2,53,124.4,43,163,2344
train,3284,12,5,8.2,5,12,20.8,2,61,141.7,71,170,2048
train,3285,16,6,7.3,2,11,13.6,4,32,147.3,103,195,2692
train,3286,10,5,8.2,5,12,8.6,2,20,131.4,34,162,1482
train,3287,5,3,8,5,11,6.2,2,18,188.8,144,239,1015
train,3288,10,4,9.8,4,18,21.1,3,44,144.3,97,186,1752
train,3289,13,5,7.3,4,11,11.3,3,24,160.5,108,210,2328
train,3290,7,3,9.6,4,15,18.1,4,34,170.6,144,190,1388
train,3291,11,4,8.2,5,15,6.9,2,16,126.8,45,184,1561
train,3292,10,5,7.5,5,11,11.1,4,23,137.6,86,182,1562
train,3293,11,5,8.6,6,14,15.5,2,31,147.1,127,168,1883
train,3294,6,2,6.7,4,12,11.2,4,38,165.2,160,171,1098
train,3295,11,6,8.2,4,14,31.2,2,46,152.6,126,227,2112
train,3296,11,3,7.2,5,12,8.9,4,27,145.2,126,178,1774
train,3297,10,4,7.8,4,14,27.6,4,73,145.4,102,193,1808
train,3298,10,4,7.4,5,12,17.9,4,45,134.4,25,159,1597
train,3299,15,3,7.7,4,13,20.6,1,49,145.2,98,198,2603
train,3300,15,5,7.8,4,14,15.4,1,44,163.7,116,198,2803
train,3301,17,6,7.8,5,10,22.3,4,54,129.9,38,201,2721
train,3302,11,9,8.6,6,15,13.7,2,53,131.7,38,165,1695
train,3303,16,6,8.8,5,12,8.9,1,44,137.9,63,174,2490
train,3304,13,6,9.3,6,14,13.5,3,48,154.8,110,186,2310
train,3305,18,6,7.1,4,12,19.6,2,50,130,28,178,2821
train,3306,13,5,8.7,5,11,10.7,2,43,142.6,67,170,2106
train,3307,14,5,7.1,5,10,8.9,1,24,141.9,65,191,2211
train,3308,13,3,7.8,2,14,8.3,1,27,137.2,116,157,1992
train,3309,16,6,7.4,4,12,19.4,2,55,152.8,131,199,2874
train,3310,17,5,9.8,6,13,13.5,1,37,139.5,94,194,2768
train,3311,18,6,8.2,4,11,19.1,3,84,131.9,59,172,2865
train,3312,17,4,7.9,5,16,11.2,1,34,148,34,197,2841
train,3313,13,5,8.2,4,18,14.4,2,41,146.2,114,173,2194
train,3314,15,4,8.7,6,13,15.7,1,59,146.7,55,169,2566
train,3315,5,2,7.2,4,11,5.2,1,12,144.8,136,168,786
train,3316,15,4,9.3,4,14,7.1,2,28,148.9,83,184,2478
train,3317,10,2,8.1,4,13,17.9,2,48,141.1,91,167,1671
train,3318,15,7,6.6,4,13,15.1,2,31,138.9,75,188,2409
train,3319,10,5,7.8,4,10,17.1,4,25,146.7,78,183,1716
train,3320,15,7,8.6,5,15,14.5,2,32,164.9,56,259,2820
train,3321,10,4,7.9,5,14,19.8,1,90,152.7,118,192,1804
train,3322,10,4,8.9,7,14,16.5,1,36,142.5,131,157,1679
train,3323,12,3,8.1,5,15,12.6,5,25,135.4,48,192,1873
train,3324,15,6,8.1,5,11,16.3,4,47,132.9,34,170,2358
train,3325,6,2,7.7,5,11,4.3,3,6,158.5,142,172,1023
train,3326,13,5,8.7,5,12,15.8,2,46,105.5,47,145,1691
train,3327,8,3,6.6,4,10,10.5,2,27,139,116,180,1249
train,3328,11,5,7.5,5,14,18,3,72,110.5,38,166,1496
train,3329,10,4,8.7,5,15,13,2,48,133.8,39,171,1555
train,3330,18,5,7.1,2,13,24.2,3,86,139.9,74,171,3081
train,3331,18,4,8.9,4,17,14.1,3,60,141.7,61,210,2963
train,3332,14,3,7.2,4,12,20.9,5,32,138,56,191,2326
train,3333,15,6,7.9,2,18,19.7,3,42,159.8,68,205,2811
train,3334,15,6,7.5,5,12,11.3,2,28,157.7,82,188,2647
train,3335,11,3,7.8,4,13,15.5,1,39,128.3,57,158,1667
train,3336,9,2,7.7,4,19,18.2,2,61,161.6,148,171,1687
train,3337,16,4,8.9,5,14,12.1,4,36,139.4,16,184,2566
train,3338,11,5,8,5,12,14,3,35,121.6,49,173,1580
train,3339,13,5,7.9,5,11,8.2,3,18,153.9,63,289,2211
train,3340,8,3,8.9,5,14,16.6,3,49,141.1,95,155,1333
train,3341,10,5,8.6,5,13,11.6,4,31,124.9,57,181,1451
train,3342,10,6,8.9,5,16,15.4,4,48,165.5,140,191,1898
train,3343,10,3,7.7,6,10,12.6,2,25,140.6,67,155,1609
train,3344,7,2,9.4,6,15,14.3,4,26,143.4,133,154,1170
train,3345,13,4,7.8,5,11,10.8,1,24,151.8,59,179,2214
train,3346,11,4,8.2,4,15,26.5,4,58,134.5,92,207,1861
train,3347,15,6,7.3,5,11,9.5,1,28,105,14,161,1827
train,3348,13,6,7.8,5,11,7.8,1,22,147.5,69,199,2121
train,3349,13,3,8.3,4,14,11.7,1,28,125.8,18,175,1895
train,3350,18,7,6.8,4,9,18,1,56,128.5,30,214,2760
train,3351,15,5,8.8,5,14,14.9,1,36,156.3,31,247,2700
train,3352,10,3,8.4,5,12,15.1,4,45,148.8,126,171,1723
train,3353,11,3,9.3,5,14,19.5,2,64,140.1,121,171,1857
train,3354,16,3,6.7,4,10,17.1,2,66,163.3,86,266,2994
train,3355,15,6,8.1,4,14,13.9,3,41,149.5,96,212,2573
train,3356,12,3,8.8,5,13,6.5,2,17,145.8,52,193,1933
train,3357,10,4,7.5,5,10,19.5,4,51,152.4,103,204,1794
train,3358,18,6,12.9,7,28,11.8,2,69,141.7,28,232,2996
train,3359,11,5,10.4,8,19,11.5,3,28,153.5,41,227,1928
train,3360,11,4,7.2,5,10,6.8,3,15,154.5,47,230,1854
train,3361,12,3,7.9,5,11,11.1,1,42,150.4,139,164,2033
train,3362,10,4,7.1,5,11,23.7,4,37,138.2,109,170,1690
train,3363,10,3,7.5,5,10,17.9,1,68,146.2,83,167,1716
train,3364,13,7,9.5,7,14,9.5,2,35,129.1,77,153,1925
train,3365,12,4,8.6,4,16,14.7,3,27,141.2,81,168,1973
train,3366,18,6,7.6,3,14,27.9,3,83,133.8,11,191,3049
train,3367,18,5,8.9,5,14,19.2,1,40,148.9,61,217,3186
train,3368,10,3,8.6,6,14,9.9,2,24,145,94,170,1635
train,3369,10,4,7.2,4,10,8.4,1,21,129.4,48,177,1450
train,3370,13,6,7.7,5,10,12.2,2,28,136.8,30,192,2037
train,3371,13,4,6.8,4,10,15.5,1,48,144.8,91,196,2173
train,3372,18,7,8.4,5,14,10.9,2,27,131.8,54,184,2722
train,3373,11,4,8,5,18,20.7,2,55,146.3,113,185,1925
train,3374,11,4,8.8,6,14,16.2,3,41,148,120,175,1903
train,3375,9,4,7.8,5,12,35.3,4,81,125.7,20,178,1519
train,3376,16,5,7.7,3,12,11.4,2,39,139.6,60,176,2538
train,3377,10,2,8,5,12,8.3,3,14,148.5,126,177,1648
train,3378,10,3,10.1,4,22,21.1,6,43,112.4,38,144,1436
train,3379,5,3,9,6,13,15.2,2,30,119.6,43,142,719
train,3380,18,5,8.3,5,14,9.2,3,22,151.7,110,181,3046
train,3381,17,7,9.7,4,19,11.8,2,32,134.4,27,164,2650
train,3382,11,3,9.1,4,16,8.6,1,20,130.7,40,231,1633
train,3383,15,5,7.9,5,12,29,4,90,106.5,13,166,2152
train,3384,11,6,8.8,6,13,12.5,4,20,146.1,117,163,1841
train,3385,13,7,8.7,5,12,11,1,33,131.1,42,229,1960
train,3386,13,6,8.2,4,15,17.3,2,44,133.5,74,201,2068
train,3387,12,3,8.3,5,15,7.8,1,23,138.2,98,190,1853
train,3388,10,6,7.3,5,9,6.1,2,12,153.3,128,170,1667
train,3389,18,5,10.1,7,16,27.7,2,71,149.7,95,206,3376
train,3390,16,7,9.5,4,16,31.7,3,72,143.4,54,216,2953
train,3391,18,6,6.9,3,13,8.4,1,24,139.7,74,175,2791
train,3392,12,5,7.8,5,10,10.3,3,22,143.5,118,168,1939
train,3393,13,4,8.5,5,15,16.3,3,43,142.3,121,160,2172
train,3394,10,3,7.8,5,10,11.7,2,23,138,44,204,1575
train,3395,15,4,8.6,4,22,9.3,3,21,136.7,70,166,2319
train,3396,10,6,7.4,5,11,12.6,1,30,140,18,193,1600
train,3397,11,3,8.2,5,14,8.4,3,21,151.2,92,259,1845
train,3398,10,4,7,4,11,12,2,32,144.8,30,279,1638
train,3399,13,4,7.7,2,11,10.1,1,27,154.8,131,180,2244
train,3400,10,5,8,5,11,10.3,1,29,133.8,78,160,1521
train,3401,13,4,7,5,11,15.5,2,58,105.3,11,173,1662
train,3402,14,4,8.5,5,14,19.1,3,46,119.8,44,218,2063
train,3403,14,2,7.3,3,12,9.8,2,36,147.5,115,163,2304
train,3404,16,4,6.7,4,15,14.8,3,52,127.2,12,329,2379
train,3405,12,5,6.8,4,15,17.4,2,75,122.4,47,175,1759
train,3406,10,5,6.4,4,10,11.7,2,27,132.6,85,152,1507
train,3407,10,5,7.4,5,10,20.2,4,72,153.7,140,168,1813
train,3408,19,4,6.6,2,11,12.9,4,33,146.6,92,205,3157
train,3409,13,3,10.2,4,23,13.2,4,41,150.8,77,183,2264
train,3410,18,6,7.7,4,12,12.6,2,31,135.8,103,161,2810
train,3411,12,3,7.4,5,9,18.8,1,49,110.4,36,157,1640
train,3412,12,4,10.4,5,16,19.8,1,57,154.7,105,176,2219
train,3413,17,5,8.8,5,24,15.3,2,33,144.9,43,201,2873
train,3414,17,4,7.3,5,11,15.7,1,48,138.9,25,182,2753
train,3415,10,4,8.3,5,16,9,1,25,138.2,108,148,1555
train,3416,18,4,6.4,2,11,9,1,27,151.2,93,213,2998
train,3417,12,5,8.1,6,12,10.6,1,45,136,49,168,1856
train,3418,6,1,7.7,4,13,40,2,88,155.2,139,183,1217
train,3419,10,3,7.8,6,11,8.5,1,35,138.1,86,179,1544
train,3420,18,6,8.2,4,16,17.9,2,80,141.7,12,257,3021
train,3421,14,4,8.1,5,13,10.2,3,32,108.6,24,152,1778
train,3422,12,6,7.9,5,12,14.3,3,49,115.2,50,161,1649
train,3423,13,7,9,2,16,10.9,2,26,146.4,86,216,2162
train,3424,10,5,7.8,5,12,11.4,1,32,149.8,89,172,1690
train,3425,17,6,7.9,5,11,14.9,2,64,138.6,49,183,2746
train,3426,7,3,6.9,5,9,13,5,23,124.1,42,143,1008
train,3427,6,3,7.3,3,11,9,4,15,131.8,65,190,889
train,3428,14,5,7.8,5,12,15,2,52,146,91,203,2363
train,3429,10,4,9.7,6,16,30.4,5,65,141.6,50,190,1817
train,3430,10,4,6.5,3,9,15.1,1,57,139.1,58,159,1607
train,3431,18,5,6.1,2,8,11.9,2,52,168.1,96,205,3349
train,3432,12,3,6.2,2,9,7.2,1,33,148.2,78,192,1941
train,3433,10,5,10.6,7,14,18.2,4,39,126.3,96,162,1551
train,3434,10,5,8,5,12,9.3,2,22,153.4,131,182,1707
train,3435,12,2,8.1,5,15,5.6,2,14,144.2,64,200,1894
train,3436,18,4,6.9,4,15,10.3,2,36,149.4,127,167,3000
train,3437,13,4,7.2,4,11,10.2,3,24,136.1,15,185,1996
train,3438,13,4,8.5,4,20,20,3,58,134,71,172,2113
train,3439,15,4,7.9,5,14,11.1,4,29,153.6,94,194,2588
train,3440,10,2,6.2,2,11,10.9,1,33,149.3,131,159,1664
train,3441,5,3,8,5,10,16.2,5,28,135.6,52,164,799
train,3442,5,2,8,5,15,9.2,3,25,175.4,133,208,963
train,3443,18,8,8,4,13,16.5,2,74,145.2,24,181,3055
train,3444,10,3,7.6,5,10,7.9,1,26,128.6,50,182,1441
train,3445,12,3,8.6,6,12,27.8,13,55,136.7,79,191,2076
train,3446,12,4,9.2,5,12,14.5,1,46,134.8,112,151,1903
train,3447,11,3,8.5,5,13,12.7,4,27,140.3,76,191,1776
train,3448,20,7,7.9,2,15,9.9,2,20,136.3,51,238,3082
train,3449,7,3,7.6,4,14,19.9,2,48,158.4,155,165,1301
train,3450,7,2,8.4,5,14,9.1,3,15,138.4,138,139,1092
train,3451,15,4,6.5,4,10,13.3,3,33,136.2,82,192,2339
train,3452,15,7,7.7,4,15,11.7,2,28,137.9,113,162,2360
train,3453,17,6,7.1,4,13,24.7,4,52,131.6,61,177,2779
train,3454,18,7,9.4,4,18,12.4,5,24,132.8,31,217,2783
train,3455,16,5,8.2,4,14,14.9,2,41,125.2,19,159,2374
train,3456,15,6,7.4,4,14,10.3,2,63,144.6,50,184,2435
train,3457,11,3,7.4,5,10,29.6,4,54,139.2,99,176,1938
train,3458,15,5,6.5,4,10,11.7,1,41,144.6,48,182,2442
train,3459,18,6,7.9,4,13,17.3,2,54,147.4,27,199,3107
train,3460,18,4,6.8,4,9,11.3,3,46,143.2,97,158,2905
train,3461,15,5,7,5,10,10.7,2,34,147.1,89,171,2473
train,3462,11,6,10.5,4,21,8.5,2,20,143.9,72,217,1792
train,3463,10,2,7.4,4,11,10.7,2,23,161.5,123,199,1796
train,3464,16,8,5.5,4,9,11.2,2,48,121.5,52,187,2211
train,3465,15,3,7.8,2,14,9.8,2,40,140.1,88,170,2365
train,3466,16,5,7.8,5,17,6.7,1,22,162.2,100,190,2827
train,3467,18,7,7.9,5,14,14.3,3,53,134.3,27,199,2818
train,3468,12,4,7.4,5,10,12.5,2,27,122.8,42,150,1713
train,3469,11,4,9.5,6,13,7.9,4,21,121.5,40,242,1527
train,3470,11,4,7.9,5,12,17.2,3,61,144.3,62,197,1863
train,3471,17,6,6.6,3,13,7.7,2,36,159.1,135,209,2948
train,3472,10,5,8.2,5,11,13.9,1,72,141.9,49,177,1640
train,3473,6,3,7,5,9,14.2,4,32,131.7,71,153,917
train,3474,11,4,8,4,13,14,4,29,140.4,46,191,1786
train,3475,11,3,9.5,5,15,29.2,4,81,130.7,80,167,1864
train,3476,14,5,6.9,4,10,13.3,3,24,117.6,20,162,1930
train,3477,16,2,8.9,5,16,15,3,48,163.3,117,251,2996
train,3478,13,5,9.5,4,18,5.7,3,9,149.5,89,192,2140
train,3479,10,5,6.8,4,11,7,1,19,131.6,31,205,1454
train,3480,15,5,7.3,4,12,10.7,1,27,151.7,98,216,2546
train,3481,11,3,8.3,4,13,12.7,4,48,150.3,54,200,1884
train,3482,18,5,8.7,4,17,29.6,2,64,123.7,26,225,2916
train,3483,17,6,10.4,4,19,10.4,2,35,119.8,24,181,2390
train,3484,10,6,9.1,5,13,17.3,2,42,137.7,64,194,1641
train,3485,11,6,8.3,5,11,16.3,3,30,173.5,83,258,2179
train,3486,19,6,8.6,5,11,15,1,67,160.1,62,211,3491
train,3487,10,5,6.1,4,11,4.1,2,8,113.9,75,147,1241
train,3488,15,5,7.2,4,10,9,2,23,147.8,89,175,2460
train,3489,13,6,9.5,4,14,10.2,2,37,133.2,50,165,1988
train,3490,10,2,7.4,4,10,8.7,4,31,131.2,32,179,1473
train,3491,18,5,7.6,5,11,17.2,4,48,126.7,39,180,2726
train,3492,10,4,7.8,6,11,39.9,2,106,121.8,50,150,1695
train,3493,11,4,8.1,4,15,20.7,2,58,151.2,114,178,1980
train,3494,10,3,11.4,6,23,22.6,2,75,154.2,114,201,1882
train,3495,11,6,9.4,6,15,23.1,4,59,133.9,64,177,1830
train,3496,10,5,7.9,5,11,10.9,3,31,123.9,81,154,1427
train,3497,11,4,8.1,5,12,19.3,4,48,93.7,21,185,1332
train,3498,10,3,6.9,4,11,49,4,104,152.3,110,198,2082
train,3499,19,6,8.1,5,14,17.4,1,45,139,91,182,3124
train,3500,18,7,7.4,5,12,8.1,1,23,153.2,124,203,3036
train,3501,12,4,8.7,6,12,11.2,3,32,148.8,124,193,2024
train,3502,20,4,7.3,5,13,20.6,2,91,170.7,116,297,3973
train,3503,19,6,8.4,3,15,14.7,4,50,127.9,48,189,2868
train,3504,10,3,9,6,13,16.4,4,35,135.9,106,187,1613
train,3505,16,6,6.9,5,11,7.8,2,31,124.6,15,181,2228
train,3506,18,5,10.3,5,15,23.1,2,160,141.7,52,175,3151
train,3507,12,4,8.5,6,13,19.9,1,66,143.1,106,166,2058
train,3508,10,5,8.2,3,13,8.2,2,16,144.8,90,161,1612
train,3509,18,7,11.7,7,24,19.1,2,65,144,111,175,3147
validation,1,14,4,8.1,5,12,11.6,2,32,139.5,62,185,2230
validation,2,15,6,8.2,3,16,8.9,2,26,135.4,73,180,2287
validation,3,13,2,8.5,5,13,10.2,2,22,139.4,31,242,2054
validation,4,16,7,7.6,4,12,15.4,4,40,144.3,85,178,2676
validation,5,10,5,6.7,4,14,7,1,22,144.1,64,199,1578
validation,6,13,5,7,4,16,8.6,2,21,152.8,126,230,2190
validation,7,14,4,9.4,5,18,11.6,3,37,132.4,21,199,2147
validation,8,12,5,7.6,5,12,5.8,2,11,143.2,131,166,1879
validation,9,10,5,8.3,4,12,9.5,2,40,145,134,160,1628
validation,10,12,4,7.8,5,10,12.8,4,37,114.4,15,162,1620
validation,11,10,3,8.9,5,14,9.6,2,51,150.7,117,175,1692
validation,12,14,4,7.5,5,11,26.1,3,72,153.5,61,218,2619
validation,13,16,4,7.2,2,17,12.8,2,49,140.5,67,165,2568
validation,14,11,3,6.2,5,10,13,2,46,146,45,218,1817
validation,15,15,4,7.4,4,10,8.3,1,51,159.5,83,293,2628
validation,16,15,5,7.2,5,11,9,2,25,123.2,40,173,2091
validation,17,11,4,9.9,5,15,8,2,31,148.5,123,176,1831
validation,18,14,4,10.2,5,16,16.1,1,57,135.6,50,212,2267
validation,19,15,7,7,4,10,16.7,1,55,143,29,301,2500
validation,20,12,5,7.7,2,11,15.9,3,33,141.2,18,192,1977
validation,21,13,3,8.2,5,14,24.8,4,44,123.5,30,206,2034
validation,22,10,3,8.8,5,14,21.2,1,50,142.7,123,162,1727
validation,23,11,3,7.5,3,17,7.8,1,20,124.3,13,169,1535
validation,24,11,3,9.5,4,14,17.3,2,54,127.9,48,173,1701
validation,25,12,3,7.6,5,10,18.3,2,41,134.3,64,159,1923
validation,26,10,2,8.1,5,14,23.4,5,48,125.9,68,174,1574
validation,27,13,3,6.5,4,10,14.9,2,49,151.2,96,175,2244
validation,28,15,7,8.1,4,15,21.3,2,62,161.2,95,266,2858
validation,29,10,3,7.8,6,9,32.3,2,60,119.1,17,169,1592
validation,30,15,5,7.6,4,12,14.6,2,76,127.9,73,171,2251
validation,31,12,3,7.4,4,12,14.3,4,49,162.8,61,225,2215
validation,32,12,3,7.5,4,12,16.2,4,27,146,65,190,2037
validation,33,10,4,7.8,5,11,18.5,4,50,186.5,83,219,2128
validation,34,13,4,7.5,4,13,7.5,2,23,147.7,111,202,2116
validation,35,14,3,7.4,3,14,11.1,2,28,143.5,118,169,2269
validation,36,13,5,8.3,5,13,13.9,3,31,129.2,65,173,1968
validation,37,15,5,6.6,2,11,11.8,3,41,163.3,90,303,2725
validation,38,13,4,9.2,5,17,20.9,2,61,135.5,77,205,2152
validation,39,15,5,8.5,6,14,29.1,3,68,147,85,181,2769
validation,40,10,5,9.1,4,17,6.3,2,21,142.2,122,178,1576
validation,41,12,5,8.8,5,17,19.5,2,46,131.5,34,195,1918
validation,42,10,5,8.8,4,12,17.9,3,48,154.5,53,193,1812
validation,43,12,3,7.2,4,13,12.3,2,40,156.6,129,202,2113
validation,44,13,3,9.7,5,19,7.1,3,16,158.1,136,202,2273
validation,45,10,4,7,5,10,24.9,4,54,144.6,40,199,1765
validation,46,10,5,7.7,5,10,14.9,4,52,142.9,117,179,1655
validation,47,13,4,7.2,4,9,9.7,3,25,153.3,49,210,2213
validation,48,11,3,7.1,4,12,28.4,2,84,151.3,104,227,2054
validation,49,11,3,6.8,5,10,10.3,4,28,130.7,35,172,1626
validation,50,15,3,11.5,8,20,17.7,4,37,109.1,40,153,2074
validation,51,12,7,8.2,5,13,18.6,4,29,134.8,77,182,1939
validation,52,15,3,12.5,6,23,7.5,4,21,142.7,80,173,2441
validation,53,13,3,7.3,5,10,8.8,1,23,165.8,108,188,2365
validation,54,12,2,6.2,4,9,24.6,2,46,149.2,81,202,2160
validation,55,11,7,8.8,5,15,6.5,1,21,135.4,92,180,1658
validation,56,11,3,7.5,5,11,14.4,2,39,148,127,193,1868
validation,57,10,4,7.6,5,10,18,4,60,148.7,89,237,1743
validation,58,15,5,8.4,4,16,16.1,4,43,140,44,176,2467
validation,59,11,4,8.1,5,14,21.7,2,73,141.2,46,220,1881
validation,60,15,5,6.7,4,9,19.4,2,68,154.1,122,228,2704
validation,61,10,3,7.7,5,12,14.8,2,35,129.5,75,155,1520
validation,62,13,5,7.7,5,13,24.5,4,44,125.4,63,184,2048
validation,63,11,3,6.8,5,15,10.7,4,33,158.7,131,228,1939
validation,64,10,2,8.2,5,12,18.3,4,53,151.5,125,174,1780
validation,65,13,4,8.1,3,13,12.7,2,36,137.9,90,195,2063
validation,66,11,3,7.6,5,14,8.5,2,26,138.3,98,168,1698
validation,67,12,4,8.2,6,11,14,4,26,130.6,43,171,1833
validation,68,10,5,9.1,6,12,13.8,2,35,120.4,35,151,1433
validation,69,10,4,7.5,4,13,9.9,2,42,143.2,81,184,1606
validation,70,16,3,6.4,5,9,10.3,3,28,135.6,71,173,2437
validation,71,15,6,8.3,5,14,16.4,3,36,144.5,124,180,2537
validation,72,13,5,8.3,5,15,18.8,2,54,156.5,138,235,2387
validation,73,10,7,8.4,5,14,15,2,46,132.4,59,155,1558
validation,74,10,2,8.5,4,14,13.5,5,55,130.3,35,185,1523
validation,75,10,5,8.2,4,12,13.1,1,36,146.2,104,164,1675
validation,76,10,2,6.9,5,12,7.1,1,19,155.5,138,180,1695
validation,77,12,5,6.9,4,10,16.1,4,33,143.9,121,185,2003
validation,78,15,7,8.1,5,13,10.7,2,37,166.5,84,221,2778
validation,79,15,4,8.4,5,11,20.1,2,99,134.8,27,228,2449
validation,80,11,6,10.4,7,18,16.3,4,29,122.7,63,180,1643
validation,81,10,3,8.8,5,14,9.4,2,33,152.6,127,201,1708
validation,82,13,4,7.5,5,13,14.2,4,31,139,74,168,2089
validation,83,10,2,7.3,5,12,27.8,4,75,133.4,30,175,1685
validation,84,14,5,7,4,12,6.6,1,19,123.4,34,187,1918
validation,85,16,3,7.6,5,13,25.5,4,79,144.2,57,186,2837
validation,86,15,5,8.9,5,16,22.5,4,86,156,104,191,2810
validation,87,12,5,8.3,4,11,10.8,1,33,141,50,191,1921
validation,88,13,5,7.1,5,9,13.1,2,39,125,45,201,1887
validation,89,16,5,7.3,4,11,12.7,2,53,122.6,34,204,2281
validation,90,11,4,6.6,2,11,18.5,2,47,158,109,202,2014
validation,91,11,4,8.5,5,13,20.4,4,59,142.4,129,171,1883
validation,92,10,4,7.7,4,15,11.2,2,28,119.5,45,177,1384
validation,93,10,5,8.1,5,13,17.3,2,55,141.3,96,181,1667
validation,94,10,6,8.7,5,13,10.8,2,33,136.5,56,166,1560
validation,95,16,6,6.7,4,10,21.4,6,48,146.4,90,179,2792
validation,96,15,4,8.2,4,13,14.6,2,52,148,115,180,2562
validation,97,10,4,8.8,7,13,16.2,5,34,135.1,92,157,1601
validation,98,11,5,9,5,17,22,3,50,123.3,26,181,1697
validation,99,10,3,6.5,5,11,19.8,4,38,102.9,45,155,1292
validation,100,11,3,8.3,5,13,12.9,1,31,155.7,134,172,1946
validation,101,11,5,7.7,6,9,23,3,105,156.1,142,196,2055
validation,102,12,3,7.6,5,11,11.4,2,60,143.9,121,230,1955
validation,103,11,5,10.5,7,22,30.7,2,54,142.9,94,185,2025
validation,104,12,6,8.1,4,15,12.2,2,53,122.2,28,194,1709
validation,105,11,5,9,6,16,16.5,4,40,155.9,25,196,1995
validation,106,10,4,6.6,2,11,13.7,2,27,146.9,129,172,1672
validation,107,11,5,8.7,5,13,18.8,3,63,143.1,23,184,1877
validation,108,13,5,7.6,4,13,15.3,1,52,113.1,64,189,1768
validation,109,13,4,9.1,6,13,16.5,2,49,133.5,76,158,2069
validation,110,15,4,7.3,2,13,9.1,4,22,121.3,23,173,2066
validation,111,13,5,9.5,5,15,16.3,2,46,148.1,68,194,2260
validation,112,10,3,7.9,5,11,17.3,3,83,149.2,139,174,1744
validation,113,15,5,10.5,6,21,28.5,4,60,143.1,28,188,2731
validation,114,10,5,8.8,7,14,6.8,1,25,157,114,214,1726
validation,115,11,5,8.1,5,14,36.5,4,80,120.1,80,184,1812
