feedback_config,task_id,turn_count,q_avg,q_min,q_max,a_avg,a_min,a_max,total_turn_tokens,final_label
CF_EF_FULL_SEF,BigCodeBench/394,10,38,1,371,224.6,176,266,2626,pass
CF_EF_FULL_SEF,BigCodeBench/395,10,117.7,78,475,1076.2,397,1541,11939,fail
CF_EF_FULL_SEF,BigCodeBench/396,10,105.9,78,357,713.2,159,1240,8191,fail
CF_EF_FULL_SEF,BigCodeBench/397,10,462.5,304,750,252.6,219,274,7151,fail
CF_EF_FULL_SEF,BigCodeBench/398,10,38.5,1,376,162.8,125,191,2013,pass
CF_EF_FULL_SEF,BigCodeBench/399,10,296.5,78,603,332,40,823,6285,fail
CF_EF_FULL_SEF,BigCodeBench/400,10,267.1,1,1355,352.9,300,391,6200,pass
CF_EF_FULL_SEF,BigCodeBench/401,10,113.4,1,674,187.9,145,243,3013,pass
CF_EF_FULL_SEF,BigCodeBench/402,10,167.5,1,845,313,215,437,4805,pass
CF_EF_FULL_SEF,BigCodeBench/403,10,79.5,1,786,356.7,282,442,4362,pass
CF_EF_FULL_SEF,BigCodeBench/404,10,1,1,1,241.5,231,243,2425,pass
CF_EF_FULL_SEF,BigCodeBench/405,10,1,1,1,292.6,190,340,2936,pass
CF_EF_FULL_SEF,BigCodeBench/406,10,1,1,1,349,349,349,3500,pass
CF_EF_FULL_SEF,BigCodeBench/407,10,138.5,78,683,1080.6,226,1510,12191,fail
CF_EF_FULL_SEF,BigCodeBench/408,10,100.3,1,994,168.9,131,203,2692,pass
CF_EF_FULL_SEF,BigCodeBench/409,10,197.8,1,615,344.7,321,390,5425,pass
CF_EF_FULL_SEF,BigCodeBench/410,10,112.5,1,640,426.9,374,481,5394,pass
CF_EF_FULL_SEF,BigCodeBench/411,10,61.9,1,610,273,244,308,3349,pass
CF_EF_FULL_SEF,BigCodeBench/412,10,1,1,1,155.8,99,215,1568,pass
CF_EF_FULL_SEF,BigCodeBench/413,10,583.6,465,767,187,173,193,7706,fail
CF_EF_FULL_SEF,BigCodeBench/414,10,111,1,1101,338.7,302,382,4497,pass
CF_EF_FULL_SEF,BigCodeBench/415,10,50.2,1,493,140.8,31,185,1910,pass
CF_EF_FULL_SEF,BigCodeBench/416,10,346,1,844,266.1,229,291,6121,pass
CF_EF_FULL_SEF,BigCodeBench/417,10,71.3,1,704,492.9,369,641,5642,pass
CF_EF_FULL_SEF,BigCodeBench/418,10,354.7,78,498,461.7,266,1020,8164,fail
CF_EF_FULL_SEF,BigCodeBench/419,10,93.2,1,511,425.3,325,546,5185,pass
CF_EF_FULL_SEF,BigCodeBench/420,10,78.1,1,772,212.8,31,281,2909,pass
CF_EF_FULL_SEF,BigCodeBench/421,10,1,1,1,514,514,514,5150,pass
CF_EF_FULL_SEF,BigCodeBench/422,10,129.5,1,671,311.7,265,363,4412,pass
CF_EF_FULL_SEF,BigCodeBench/423,10,1,1,1,393.5,346,442,3945,pass
CF_EF_FULL_SEF,BigCodeBench/424,10,697.9,458,1018,593.9,519,642,12918,fail
CF_EF_FULL_SEF,BigCodeBench/425,10,47.4,1,465,437.5,385,497,4849,pass
CF_EF_FULL_SEF,BigCodeBench/426,10,119.9,78,497,1142.2,404,1551,12621,fail
CF_EF_FULL_SEF,BigCodeBench/427,10,45.6,1,447,351.2,274,426,3968,pass
CF_EF_FULL_SEF,BigCodeBench/428,10,1184.7,655,1561,172.9,33,236,13576,fail
CF_EF_FULL_SEF,BigCodeBench/429,10,972.7,599,3345,214.2,45,291,11869,fail
CF_EF_FULL_SEF,BigCodeBench/430,10,67.9,1,384,221,153,271,2889,pass
CF_EF_FULL_SEF,BigCodeBench/431,10,198.4,1,717,368.4,330,409,5668,pass
CF_EF_FULL_SEF,BigCodeBench/432,10,87.4,1,865,336,268,408,4234,pass
CF_EF_FULL_SEF,BigCodeBench/433,10,177.5,1,498,307.8,122,723,4853,pass
CF_EF_FULL_SEF,BigCodeBench/434,10,202.5,78,1323,1602.5,500,1725,18050,fail
CF_EF_FULL_SEF,BigCodeBench/435,10,111,1,392,354.9,308,400,4659,pass
CF_EF_FULL_SEF,BigCodeBench/436,10,177.4,78,1072,1108.4,274,1639,12858,fail
CF_EF_FULL_SEF,BigCodeBench/437,10,25.1,1,242,186.1,160,213,2112,pass
CF_EF_FULL_SEF,BigCodeBench/438,10,109.6,78,394,1137.7,279,1537,12473,fail
CF_EF_FULL_SEF,BigCodeBench/439,10,135,1,808,425.9,254,960,5609,pass
CF_EF_FULL_SEF,BigCodeBench/440,10,174.5,78,1043,1562.4,216,1712,17369,fail
CF_EF_FULL_SEF,BigCodeBench/441,10,182.2,1,569,314.3,277,402,4965,pass
CF_EF_FULL_SEF,BigCodeBench/442,10,876.6,473,1735,257.9,240,267,11345,fail
CF_EF_FULL_SEF,BigCodeBench/443,10,323.9,78,2537,1297,425,1547,16209,fail
CF_EF_FULL_SEF,BigCodeBench/444,10,1,1,1,277,277,277,2780,pass
CF_EF_FULL_SEF,BigCodeBench/445,10,1,1,1,371,371,371,3720,pass
CF_EF_FULL_SEF,BigCodeBench/446,10,1,1,1,237.4,185,297,2384,pass
CF_EF_FULL_SEF,BigCodeBench/447,10,92.8,1,469,497,237,1421,5898,pass
CF_EF_FULL_SEF,BigCodeBench/448,10,1,1,1,333.6,270,406,3346,pass
CF_EF_FULL_SEF,BigCodeBench/449,10,1380.9,1345,1387,195.8,169,205,15767,fail
CF_EF_FULL_SEF,BigCodeBench/450,10,97.2,77,279,915.2,277,1282,10124,fail
CF_EF_FULL_SEF,BigCodeBench/451,10,33.6,1,327,373.6,283,467,4072,pass
CF_EF_FULL_SEF,BigCodeBench/452,10,37,1,361,344.2,241,457,3812,pass
CF_EF_FULL_SEF,BigCodeBench/453,10,1,1,1,143.8,111,188,1448,pass
CF_EF_FULL_SEF,BigCodeBench/454,10,116,78,458,1085.4,300,1518,12014,fail
CF_EF_FULL_SEF,BigCodeBench/455,10,1,1,1,322.6,264,392,3236,pass
CF_EF_FULL_SEF,BigCodeBench/456,10,41.1,1,402,298.1,209,404,3392,pass
CF_EF_FULL_SEF,BigCodeBench/457,10,986.8,417,1536,283.3,272,301,12701,fail
CF_EF_FULL_SEF,BigCodeBench/458,10,168.6,78,984,1258.8,399,1565,14274,fail
CF_EF_FULL_SEF,BigCodeBench/459,10,369.8,346,472,208.4,177,213,5782,fail
CF_EF_FULL_SEF,BigCodeBench/460,10,102.7,1,1018,265.6,199,305,3683,pass
CF_EF_FULL_SEF,BigCodeBench/461,10,262.2,1,899,437.3,406,479,6995,pass
CF_EF_FULL_SEF,BigCodeBench/462,10,130.9,1,1300,346.4,315,379,4773,pass
CF_EF_FULL_SEF,BigCodeBench/463,10,601.7,1,2864,309.1,276,349,9108,pass
CF_EF_FULL_SEF,BigCodeBench/464,10,1,1,1,202,202,202,2030,pass
CF_EF_FULL_SEF,BigCodeBench/465,10,1,1,1,139,139,139,1400,pass
CF_EF_FULL_SEF,BigCodeBench/466,10,1,1,1,104,104,104,1050,pass
CF_EF_FULL_SEF,BigCodeBench/467,10,1,1,1,149.3,108,196,1503,pass
CF_EF_FULL_SEF,BigCodeBench/468,10,106.4,78,362,1151,172,1526,12574,fail
CF_EF_FULL_SEF,BigCodeBench/469,10,1676.9,1332,1785,377,363,407,20539,fail
CF_EF_FULL_SEF,BigCodeBench/470,10,60.6,1,597,280.1,236,329,3407,pass
CF_EF_FULL_SEF,BigCodeBench/471,10,443.5,1,1738,141.3,103,174,5848,pass
CF_EF_FULL_SEF,BigCodeBench/472,10,611.5,562,617,359.7,350,447,9712,fail
CF_EF_FULL_SEF,BigCodeBench/473,10,128.4,78,582,975.5,339,1536,11039,fail
CF_EF_FULL_SEF,BigCodeBench/474,10,123.5,1,834,441.6,383,513,5651,pass
CF_EF_FULL_SEF,BigCodeBench/475,10,826,664,971,460.1,416,507,12861,fail
CF_EF_FULL_SEF,BigCodeBench/476,10,69.7,1,688,308.5,253,357,3782,pass
CF_EF_FULL_SEF,BigCodeBench/477,10,866,347,1840,279.5,170,889,11455,fail
CF_EF_FULL_SEF,BigCodeBench/478,10,127.3,78,571,966.1,152,1531,10934,fail
CF_EF_FULL_SEF,BigCodeBench/479,10,107.2,78,370,1157.8,422,1556,12650,fail
CF_EF_FULL_SEF,BigCodeBench/480,10,127.6,78,574,1023.2,293,1542,11508,fail
CF_EF_FULL_SEF,BigCodeBench/481,10,681.3,660,698,216.2,191,219,8975,fail
CF_EF_FULL_SEF,BigCodeBench/482,10,181.2,78,1110,1543.8,561,1653,17250,fail
CF_EF_FULL_SEF,BigCodeBench/483,10,714.6,78,1631,298.2,53,595,10128,fail
CF_EF_FULL_SEF,BigCodeBench/484,10,963.9,895,1584,471.8,469,497,14357,fail
CF_EF_FULL_SEF,BigCodeBench/485,10,684.3,651,779,400.6,369,445,10849,fail
CF_EF_FULL_SEF,BigCodeBench/486,10,365.5,355,460,65.2,47,229,4307,fail
CF_EF_FULL_SEF,BigCodeBench/487,10,1,1,1,544.2,483,595,5452,pass
CF_EF_FULL_SEF,BigCodeBench/488,10,208.7,78,1385,924.7,366,1214,11334,fail
CF_EF_FULL_SEF,BigCodeBench/489,10,535.5,409,983,492.9,480,504,10284,fail
CF_EF_FULL_SEF,BigCodeBench/490,10,1,1,1,207.2,173,243,2082,pass
CF_EF_FULL_SEF,BigCodeBench/491,10,561.5,504,574,393.3,392,405,9548,fail
CF_EF_FULL_SEF,BigCodeBench/492,10,467.8,457,565,483.5,443,488,9513,fail
CF_EF_FULL_SEF,BigCodeBench/493,10,267.8,1,600,491.5,428,563,7593,pass
CF_EF_FULL_SEF,BigCodeBench/494,10,719.7,531,943,430.1,418,437,11498,fail
CF_EF_FULL_SEF,BigCodeBench/495,10,1,1,1,150.5,108,188,1515,pass
CF_EF_FULL_SEF,BigCodeBench/496,10,56.6,1,557,423.1,357,501,4797,pass
CF_EF_FULL_SEF,BigCodeBench/497,10,93.9,1,548,126.5,39,191,2204,pass
CF_EF_FULL_SEF,BigCodeBench/498,10,1,1,1,118,118,118,1190,pass
CF_EF_FULL_SEF,BigCodeBench/499,10,133.3,78,631,1096.4,186,1522,12297,fail
CF_EF_FULL_SEF,BigCodeBench/500,10,1,1,1,214,214,214,2150,pass
CF_EF_FULL_SEF,BigCodeBench/501,10,155.6,78,854,865.1,466,1017,10207,fail
CF_EF_FULL_SEF,BigCodeBench/502,10,668.2,78,1820,686.1,393,1549,13543,fail
CF_EF_FULL_SEF,BigCodeBench/503,10,447,366,1126,215.2,131,230,6622,fail
CF_EF_FULL_SEF,BigCodeBench/504,10,55.3,1,544,212.2,176,256,2675,pass
CF_EF_FULL_SEF,BigCodeBench/505,10,1,1,1,148.2,131,173,1492,pass
CF_EF_FULL_SEF,BigCodeBench/506,10,273.5,78,1069,1278,745,1591,15515,fail
CF_EF_FULL_SEF,BigCodeBench/507,10,806,763,1193,316.6,313,349,11226,fail
CF_EF_FULL_SEF,BigCodeBench/508,10,1,1,1,205.6,172,244,2066,pass
CF_EF_FULL_SEF,BigCodeBench/509,10,583,511,911,677.5,599,692,12605,fail
CF_EF_FULL_SEF,BigCodeBench/510,10,117.3,1,687,161.7,129,196,2790,pass
CF_EF_FULL_SEF,BigCodeBench/511,10,144.4,78,742,1173.3,414,1552,13177,fail
CF_EF_FULL_SEF,BigCodeBench/512,10,574.3,424,1460,386.7,384,395,9610,fail
CF_EF_FULL_SEF,BigCodeBench/513,10,365.1,1,1797,531.8,467,592,8969,pass
CF_EF_FULL_SEF,BigCodeBench/514,10,48.6,1,477,324.2,281,373,3728,pass
CF_EF_FULL_SEF,BigCodeBench/515,10,1,1,1,397,361,441,3980,pass
CF_EF_FULL_SEF,BigCodeBench/516,10,118.6,1,730,390,305,646,5086,pass
CF_EF_FULL_SEF,BigCodeBench/517,10,1,1,1,272,272,272,2730,pass
CF_EF_FULL_SEF,BigCodeBench/518,10,143.8,78,736,1141.5,243,1559,12853,fail
CF_EF_FULL_SEF,BigCodeBench/519,10,692.2,1,1804,146.9,132,191,8391,pass
CF_EF_FULL_SEF,BigCodeBench/520,10,110.9,78,407,1106.6,397,1546,12175,fail
CF_EF_FULL_SEF,BigCodeBench/521,10,396.4,78,3262,1496.6,214,1646,18930,fail
CF_EF_FULL_SEF,BigCodeBench/522,10,1010.9,877,1057,493.6,477,509,15045,fail
CF_EF_FULL_SEF,BigCodeBench/523,10,1064.2,652,2034,250.2,219,349,13144,fail
CF_EF_FULL_SEF,BigCodeBench/524,10,1066.5,692,1111,453.7,452,469,15202,fail
CF_EF_FULL_SEF,BigCodeBench/525,10,504.9,78,646,252.7,246,268,7576,fail
CF_EF_FULL_SEF,BigCodeBench/526,10,858.7,362,927,407,276,1434,12657,fail
CF_EF_FULL_SEF,BigCodeBench/527,10,821.1,572,1751,292.5,238,306,11136,fail
CF_EF_FULL_SEF,BigCodeBench/528,10,133.9,78,637,1062.6,308,1548,11965,fail
CF_EF_FULL_SEF,BigCodeBench/529,10,39.6,1,387,435.5,368,499,4751,pass
CF_EF_FULL_SEF,BigCodeBench/530,10,149.7,1,528,540,466,640,6897,pass
CF_EF_FULL_SEF,BigCodeBench/531,10,311.4,1,981,399.3,334,456,7107,pass
CF_EF_FULL_SEF,BigCodeBench/532,10,108.6,77,393,506.2,427,515,6148,fail
CF_EF_FULL_SEF,BigCodeBench/533,10,48.4,1,475,330,275,395,3784,pass
CF_EF_FULL_SEF,BigCodeBench/534,10,336,1,868,259.3,192,375,5953,pass
CF_EF_FULL_SEF,BigCodeBench/535,10,302.2,78,844,944.1,446,1551,12463,fail
CF_EF_FULL_SEF,BigCodeBench/536,10,1,1,1,177,177,177,1780,pass
CF_EF_FULL_SEF,BigCodeBench/537,10,60.8,1,599,218,167,279,2788,pass
CF_EF_FULL_SEF,BigCodeBench/538,10,164.6,78,579,776,273,1407,9406,fail
CF_EF_FULL_SEF,BigCodeBench/539,10,1,1,1,324,254,408,3250,pass
CF_EF_FULL_SEF,BigCodeBench/540,10,140.3,78,694,1244.6,362,1699,13849,fail
CF_EF_FULL_SEF,BigCodeBench/541,10,53.2,1,523,243.5,167,320,2967,pass
CF_EF_FULL_SEF,BigCodeBench/542,10,1,1,1,437.6,275,635,4386,pass
CF_EF_FULL_SEF,BigCodeBench/543,10,161.9,78,625,922.7,164,1499,10846,fail
CF_EF_FULL_SEF,BigCodeBench/544,10,132.2,78,620,942,138,1510,10742,fail
CF_EF_FULL_SEF,BigCodeBench/545,10,58.1,1,572,340.1,177,537,3982,pass
CF_EF_FULL_SEF,BigCodeBench/546,10,1,1,1,177,177,177,1780,pass
CF_EF_FULL_SEF,BigCodeBench/547,10,1,1,1,163.3,126,206,1643,pass
CF_EF_FULL_SEF,BigCodeBench/548,10,153.7,1,1528,226,179,283,3797,pass
CF_EF_FULL_SEF,BigCodeBench/549,10,1,1,1,262.8,225,303,2638,pass
CF_EF_FULL_SEF,BigCodeBench/550,10,300.6,1,1622,231.9,195,265,5325,pass
CF_EF_FULL_SEF,BigCodeBench/551,10,483.7,1,1741,314.2,269,374,7979,pass
CF_EF_FULL_SEF,BigCodeBench/552,10,1,1,1,361.7,269,468,3627,pass
CF_EF_FULL_SEF,BigCodeBench/553,10,189.2,78,1190,1176.3,318,1552,13655,fail
CF_EF_FULL_SEF,BigCodeBench/554,10,1,1,1,339,339,339,3400,pass
CF_EF_FULL_SEF,BigCodeBench/555,10,1,1,1,307,307,307,3080,pass
CF_EF_FULL_SEF,BigCodeBench/556,10,1,1,1,289,289,289,2900,pass
CF_EF_FULL_SEF,BigCodeBench/557,10,665.4,654,704,360.7,342,364,10261,fail
CF_EF_FULL_SEF,BigCodeBench/558,10,64,1,631,322.9,232,425,3869,pass
CF_EF_FULL_SEF,BigCodeBench/559,10,1,1,1,292,292,292,2930,pass
CF_EF_FULL_SEF,BigCodeBench/560,10,620.6,347,865,307.9,23,473,9285,fail
CF_EF_FULL_SEF,BigCodeBench/561,10,151,1,660,118.4,36,163,2694,pass
CF_EF_FULL_SEF,BigCodeBench/562,10,508.1,1,720,259.8,193,284,7679,pass
CF_EF_FULL_SEF,BigCodeBench/563,10,1,1,1,148.6,107,167,1496,pass
CF_EF_FULL_SEF,BigCodeBench/564,10,49,1,481,337.1,282,402,3861,pass
CF_EF_FULL_SEF,BigCodeBench/565,10,620.8,615,665,263.8,247,274,8846,fail
CF_EF_FULL_SEF,BigCodeBench/566,10,32,1,311,284.3,262,310,3163,pass
CF_EF_FULL_SEF,BigCodeBench/567,10,646.1,402,947,231,191,242,8771,fail
CF_EF_FULL_SEF,BigCodeBench/568,10,986.2,1,2083,342,310,373,13282,pass
CF_EF_FULL_SEF,BigCodeBench/569,10,157.1,1,772,275.7,227,321,4328,pass
CF_EF_FULL_SEF,BigCodeBench/570,10,440.4,408,553,309.8,306,318,7502,fail
CF_EF_FULL_SEF,BigCodeBench/571,10,123.6,78,534,983.2,260,1513,11068,fail
CF_EF_FULL_SEF,BigCodeBench/572,10,286.2,1,1436,254.9,201,313,5411,pass
CF_EF_FULL_SEF,BigCodeBench/573,10,156.2,1,1553,289,253,333,4452,pass
CF_EF_FULL_SEF,BigCodeBench/574,10,151.2,94,666,68.4,51,225,2196,fail
CF_EF_FULL_SEF,BigCodeBench/575,10,872.6,797,1375,126.8,112,132,9994,fail
CF_EF_FULL_SEF,BigCodeBench/576,10,113,78,428,834.3,284,1130,9473,fail
CF_EF_FULL_SEF,BigCodeBench/577,10,1,1,1,339.7,241,433,3407,pass
CF_EF_FULL_SEF,BigCodeBench/578,10,40.1,1,392,317.8,252,396,3579,pass
CF_EF_FULL_SEF,BigCodeBench/579,10,687.2,427,753,371.2,360,373,10584,fail
CF_EF_FULL_SEF,BigCodeBench/580,10,80.3,1,436,489.3,215,804,5696,pass
CF_EF_FULL_SEF,BigCodeBench/581,10,180.2,78,755,887.3,181,1543,10675,fail
CF_EF_FULL_SEF,BigCodeBench/582,10,46.1,1,452,324.1,244,397,3702,pass
CF_EF_FULL_SEF,BigCodeBench/583,10,653.2,384,729,232,218,292,8852,fail
CF_EF_FULL_SEF,BigCodeBench/584,10,1061.9,979,1106,195.6,155,226,12575,fail
CF_EF_FULL_SEF,BigCodeBench/585,10,210,1,979,257.8,211,318,4678,pass
CF_EF_FULL_SEF,BigCodeBench/586,10,290.6,1,622,287.7,241,335,5783,pass
CF_EF_FULL_SEF,BigCodeBench/587,10,1146.1,719,1217,367.9,341,425,15140,fail
CF_EF_FULL_SEF,BigCodeBench/588,10,48.9,1,480,367.6,193,579,4165,pass
CF_EF_FULL_SEF,BigCodeBench/589,10,1,1,1,411.2,224,600,4122,pass
CF_EF_FULL_SEF,BigCodeBench/590,10,500,1,1646,428.1,351,530,9281,pass
CF_EF_FULL_SEF,BigCodeBench/591,10,171.4,1,550,437.2,350,584,6086,pass
CF_EF_FULL_SEF,BigCodeBench/592,10,61.3,1,604,386.7,249,553,4480,pass
CF_EF_FULL_SEF,BigCodeBench/593,10,401.6,1,1356,413.3,323,605,8149,pass
CF_EF_FULL_SEF,BigCodeBench/594,10,473.8,460,572,318.2,315,346,7920,fail
CF_EF_FULL_SEF,BigCodeBench/595,10,126,1,913,326.9,290,374,4529,pass
CF_EF_FULL_SEF,BigCodeBench/596,10,1,1,1,205.9,115,292,2069,pass
CF_EF_FULL_SEF,BigCodeBench/597,10,118.7,78,485,896.1,154,1526,10148,fail
CF_EF_FULL_SEF,BigCodeBench/598,10,1,1,1,235,235,235,2360,pass
CF_EF_FULL_SEF,BigCodeBench/599,10,126,78,558,1019.1,260,1530,11451,fail
CF_EF_FULL_SEF,BigCodeBench/600,10,1,1,1,276,276,276,2770,pass
CF_EF_FULL_SEF,BigCodeBench/601,10,128.5,1,449,295.1,208,336,4236,pass
CF_EF_FULL_SEF,BigCodeBench/602,10,413.1,78,1797,1324.1,160,1614,17372,fail
CF_EF_FULL_SEF,BigCodeBench/603,10,109,78,388,1118.9,225,1530,12279,fail
CF_EF_FULL_SEF,BigCodeBench/604,10,1006.2,963,1011,239.6,236,240,12458,fail
CF_EF_FULL_SEF,BigCodeBench/605,10,1,1,1,223.4,180,268,2244,pass
CF_EF_FULL_SEF,BigCodeBench/606,10,167,90,635,1560.7,180,1715,17277,fail
CF_EF_FULL_SEF,BigCodeBench/607,10,155.5,78,853,1193.8,399,1580,13493,fail
CF_EF_FULL_SEF,BigCodeBench/608,10,1356.5,683,1458,197.6,171,314,15541,fail
CF_EF_FULL_SEF,BigCodeBench/609,10,209.6,78,1389,1352.3,386,1858,15619,fail
CF_EF_FULL_SEF,BigCodeBench/610,10,826.3,573,858,332.2,320,334,11585,fail
CF_EF_FULL_SEF,BigCodeBench/611,10,375.8,78,685,552.5,178,1544,9283,fail
CF_EF_FULL_SEF,BigCodeBench/612,10,612.1,1,1839,508,406,722,11201,pass
CF_EF_FULL_SEF,BigCodeBench/613,10,113.3,1,712,405.4,253,609,5187,pass
CF_EF_FULL_SEF,BigCodeBench/614,10,750.8,716,800,209.6,206,210,9604,fail
CF_EF_FULL_SEF,BigCodeBench/615,10,281.2,116,688,150.4,139,159,4316,fail
CF_EF_FULL_SEF,BigCodeBench/616,10,688.5,426,1203,444.5,438,494,11330,fail
CF_EF_FULL_SEF,BigCodeBench/617,10,653.9,490,782,512.1,486,545,11660,fail
CF_EF_FULL_SEF,BigCodeBench/618,10,249,1,589,408.6,284,578,6576,pass
CF_EF_FULL_SEF,BigCodeBench/619,10,1,1,1,589.5,360,855,5905,pass
CF_EF_FULL_SEF,BigCodeBench/620,10,144.7,78,745,1535.6,317,1671,16803,fail
CF_EF_FULL_SEF,BigCodeBench/621,10,98.1,1,662,232.1,159,320,3302,pass
CF_EF_FULL_SEF,BigCodeBench/622,10,1,1,1,200,200,200,2010,pass
CF_EF_FULL_SEF,BigCodeBench/623,10,154,1,849,221.5,163,290,3755,pass
CF_EF_FULL_SEF,BigCodeBench/624,10,65.1,1,642,289.2,184,408,3543,pass
CF_EF_FULL_SEF,BigCodeBench/625,10,1,1,1,284.6,237,341,2856,pass
CF_EF_FULL_SEF,BigCodeBench/626,10,1,1,1,431.2,287,644,4322,pass
CF_EF_FULL_SEF,BigCodeBench/627,10,652,533,1723,293.7,273,296,9457,fail
CF_EF_FULL_SEF,BigCodeBench/628,10,129.3,1,648,224.6,184,283,3539,pass
CF_EF_FULL_SEF,BigCodeBench/629,10,107.7,78,375,1222.5,353,1552,13302,fail
CF_EF_FULL_SEF,BigCodeBench/630,10,1,1,1,230,230,230,2310,pass
CF_EF_FULL_SEF,BigCodeBench/631,10,105.5,78,353,1070.2,255,1527,11757,fail
CF_EF_FULL_SEF,BigCodeBench/632,10,1,1,1,226,226,226,2270,pass
CF_EF_FULL_SEF,BigCodeBench/633,10,528.8,507,689,160,152,192,6888,fail
CF_EF_FULL_SEF,BigCodeBench/634,10,83.4,1,825,209.4,161,265,2928,pass
CF_EF_FULL_SEF,BigCodeBench/635,10,1013,958,1136,349.2,342,387,13622,fail
CF_EF_FULL_SEF,BigCodeBench/636,10,372.5,78,669,457.5,229,1009,8300,fail
CF_EF_FULL_SEF,BigCodeBench/637,10,143.1,78,729,1018.1,402,1547,11612,fail
CF_EF_FULL_SEF,BigCodeBench/638,10,207.6,1,1481,178.6,138,222,3862,pass
CF_EF_FULL_SEF,BigCodeBench/639,10,249.8,78,1796,1096.9,209,1507,13467,fail
CF_EF_FULL_SEF,BigCodeBench/640,10,489.3,336,1557,721.1,286,1371,12104,fail
CF_EF_FULL_SEF,BigCodeBench/641,10,1,1,1,295.3,253,341,2963,pass
CF_EF_FULL_SEF,BigCodeBench/642,10,1,1,1,257.5,196,324,2585,pass
CF_EF_FULL_SEF,BigCodeBench/643,10,142.6,78,724,1048.4,390,1561,11910,fail
CF_EF_FULL_SEF,BigCodeBench/644,10,132.4,78,622,931.8,250,1510,10642,fail
CF_EF_FULL_SEF,BigCodeBench/645,10,64.6,1,637,185.5,154,221,2501,pass
CF_EF_FULL_SEF,BigCodeBench/646,10,1,1,1,332.8,256,424,3338,pass
CF_EF_FULL_SEF,BigCodeBench/647,10,394.7,1,935,143.7,36,172,5384,pass
CF_EF_FULL_SEF,BigCodeBench/648,10,530,528,548,55.4,32,58,5854,fail
CF_EF_FULL_SEF,BigCodeBench/649,10,1752.2,1439,1787,295.6,283,297,20478,fail
CF_EF_FULL_SEF,BigCodeBench/650,10,126.7,1,704,277.6,231,343,4043,pass
CF_EF_FULL_SEF,BigCodeBench/651,10,106.3,77,364,1164.9,322,2041,12712,fail
CF_EF_FULL_SEF,BigCodeBench/652,10,571,499,579,415.8,414,416,9868,fail
CF_EF_FULL_SEF,BigCodeBench/653,10,1,1,1,284.2,239,334,2852,pass
CF_EF_FULL_SEF,BigCodeBench/654,10,734.5,713,854,277.8,263,329,10123,fail
CF_EF_FULL_SEF,BigCodeBench/655,10,533.3,78,2067,886.1,503,1588,14194,fail
CF_EF_FULL_SEF,BigCodeBench/656,10,193.5,1,1926,494.2,292,740,6877,pass
CF_EF_FULL_SEF,BigCodeBench/657,10,588.1,1,1509,333.3,287,402,9214,pass
CF_EF_FULL_SEF,BigCodeBench/658,10,168.1,78,668,998.3,280,1609,11664,fail
CF_EF_FULL_SEF,BigCodeBench/659,10,707.4,620,719,400.4,346,414,11078,fail
CF_EF_FULL_SEF,BigCodeBench/660,10,545.6,361,583,316.6,306,372,8622,fail
CF_EF_FULL_SEF,BigCodeBench/661,10,1617.6,1600,1775,286.6,284,309,19042,fail
CF_EF_FULL_SEF,BigCodeBench/662,10,1004.1,1,2124,161.6,45,220,11657,pass
CF_EF_FULL_SEF,BigCodeBench/663,10,261.4,78,741,612.4,244,1023,8738,fail
CF_EF_FULL_SEF,BigCodeBench/664,10,1064.5,596,2140,344,313,440,14085,fail
CF_EF_FULL_SEF,BigCodeBench/665,10,105,78,348,1110,252,1538,12150,fail
CF_EF_FULL_SEF,BigCodeBench/666,10,134.6,1,461,227.9,184,262,3625,pass
CF_EF_FULL_SEF,BigCodeBench/667,10,131.5,1,753,142.4,109,229,2739,pass
CF_EF_FULL_SEF,BigCodeBench/668,10,132,78,618,726.4,175,859,8584,fail
CF_EF_FULL_SEF,BigCodeBench/669,10,110.3,1,711,251.7,222,287,3620,pass
CF_EF_FULL_SEF,BigCodeBench/670,10,1,1,1,210,210,210,2110,pass
CF_EF_FULL_SEF,BigCodeBench/671,10,49.8,1,489,190,156,228,2398,pass
CF_EF_FULL_SEF,BigCodeBench/672,10,1,1,1,84,69,105,850,pass
CF_EF_FULL_SEF,BigCodeBench/673,10,1,1,1,243.4,218,266,2444,pass
CF_EF_FULL_SEF,BigCodeBench/674,10,745.2,630,901,190.8,167,214,9360,fail
CF_EF_FULL_SEF,BigCodeBench/675,10,119.7,1,663,255,237,280,3747,pass
CF_EF_FULL_SEF,BigCodeBench/676,10,272.5,1,2271,244.4,205,335,5169,pass
CF_EF_FULL_SEF,BigCodeBench/677,10,197,1,1961,280.1,215,359,4771,pass
CF_EF_FULL_SEF,BigCodeBench/678,10,125.3,1,714,423.6,344,489,5489,pass
CF_EF_FULL_SEF,BigCodeBench/679,10,1,1,1,198.8,161,231,1998,pass
CF_EF_FULL_SEF,BigCodeBench/680,10,586.8,1,1489,136.8,72,524,7236,pass
CF_EF_FULL_SEF,BigCodeBench/681,10,1,1,1,129.4,85,177,1304,pass
CF_EF_FULL_SEF,BigCodeBench/682,10,137.7,78,675,1136.6,284,1549,12743,fail
CF_EF_FULL_SEF,BigCodeBench/683,10,70.5,1,696,117,95,143,1875,pass
CF_EF_FULL_SEF,BigCodeBench/684,10,1,1,1,207,207,207,2080,pass
CF_EF_FULL_SEF,BigCodeBench/685,10,1,1,1,92.2,47,133,932,pass
